Time,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14,Component 15,Component 16,Component 17,Component 18,Component 19,
625.000000,4.808538e+01,6.060289e-01,9.056237e-02,-3.047032e+00,-2.008830e+01,4.090727e+01,9.022926e-02,-2.008856e-02,2.137509e-03,-6.535440e-02,1.455387e-01,7.443376e-01,-1.221092e-01,6.797561e-02,2.353266e-02,1.349313e-01,-6.634607e-01,4.511241e-01,-5.922137e-01,
626.000000,4.817445e+01,5.840424e-01,9.232461e-02,-3.092835e+00,-1.995313e+01,4.164176e+01,8.788528e-02,-2.386913e-02,1.394456e-03,-2.628378e-02,1.258609e-01,7.225317e-01,-1.218807e-01,6.810213e-02,2.347825e-02,1.475594e-01,-7.109940e-01,4.072034e-01,-5.652589e-01,
627.000000,4.826103e+01,5.584215e-01,9.339562e-02,-3.100003e+00,-1.983604e+01,4.234753e+01,8.527160e-02,-2.735469e-02,7.518862e-04,1.208807e-02,1.072632e-01,6.900235e-01,-1.216523e-01,6.822642e-02,2.342396e-02,1.593782e-01,-7.549534e-01,3.613492e-01,-5.354351e-01,
628.000000,4.834493e+01,5.294607e-01,9.384468e-02,-3.066483e+00,-1.974665e+01,4.302801e+01,8.251960e-02,-3.054483e-02,1.447293e-04,5.559239e-02,7.046279e-02,6.709440e-01,-1.214241e-01,6.834848e-02,2.336980e-02,1.703383e-01,-7.951305e-01,3.137976e-01,-5.028965e-01,
629.000000,4.842603e+01,4.974499e-01,9.364242e-02,-2.986649e+00,-1.969351e+01,4.368389e+01,7.967080e-02,-3.346004e-02,-5.593103e-04,1.042307e-01,3.680007e-02,6.395458e-01,-1.211960e-01,6.846835e-02,2.331577e-02,1.803942e-01,-8.313320e-01,2.647977e-01,-4.678147e-01,
630.000000,4.850426e+01,4.626564e-01,9.263001e-02,-2.858366e+00,-1.966559e+01,4.430404e+01,7.679163e-02,-3.611286e-02,-1.479095e-03,1.521976e-01,1.972130e-02,6.011013e-01,-1.209680e-01,6.858602e-02,2.326186e-02,1.895058e-01,-8.633896e-01,2.145992e-01,-4.303701e-01,
631.000000,4.857965e+01,4.253356e-01,9.056422e-02,-2.683531e+00,-1.965224e+01,4.489331e+01,7.399044e-02,-3.851273e-02,-2.672212e-03,1.973159e-01,6.471379e-03,5.789630e-01,-1.207401e-01,6.870152e-02,2.320807e-02,1.976384e-01,-8.911569e-01,1.634544e-01,-3.907529e-01,
632.000000,4.865232e+01,3.857326e-01,8.715193e-02,-2.464453e+00,-1.965779e+01,4.546723e+01,7.136574e-02,-4.067586e-02,-4.176955e-03,2.407703e-01,-1.877082e-02,5.686713e-01,-1.205124e-01,6.881486e-02,2.315441e-02,2.047621e-01,-9.145080e-01,1.116214e-01,-3.491657e-01,
633.000000,4.872248e+01,3.441011e-01,8.212652e-02,-2.203864e+00,-1.969053e+01,4.602227e+01,6.897555e-02,-4.256915e-02,-5.876544e-03,2.799562e-01,-4.616432e-02,5.400683e-01,-1.202849e-01,6.892606e-02,2.310087e-02,2.108518e-01,-9.333382e-01,5.936353e-02,-3.058229e-01,
634.000000,4.879039e+01,3.007725e-01,7.552700e-02,-1.911224e+00,-1.973945e+01,4.654530e+01,6.686692e-02,-4.406137e-02,-7.287517e-03,3.041413e-01,-5.001991e-02,5.069919e-01,-1.200575e-01,6.903514e-02,2.304746e-02,2.158882e-01,-9.475682e-01,6.938528e-03,-2.609424e-01,
635.000000,4.885636e+01,2.561939e-01,6.789064e-02,-1.605778e+00,-1.977894e+01,4.704892e+01,6.510286e-02,-4.505886e-02,-7.917343e-03,3.048691e-01,-2.747549e-02,5.031109e-01,-1.198303e-01,6.914210e-02,2.299417e-02,2.198570e-01,-9.571411e-01,-4.539706e-02,-2.147480e-01,
636.000000,4.892076e+01,2.108365e-01,6.002338e-02,-1.311017e+00,-1.978957e+01,4.756464e+01,6.371780e-02,-4.562822e-02,-7.769157e-03,2.831481e-01,6.398693e-03,5.300784e-01,-1.196033e-01,6.924696e-02,2.294100e-02,2.227492e-01,-9.620224e-01,-9.738441e-02,-1.674735e-01,
637.000000,4.898395e+01,1.650483e-01,5.250606e-02,-1.045399e+00,-1.976732e+01,4.811289e+01,6.270234e-02,-4.592816e-02,-7.248021e-03,2.470733e-01,3.747149e-02,5.657430e-01,-1.193764e-01,6.934974e-02,2.288796e-02,2.245608e-01,-9.622010e-01,-1.487723e-01,-1.193529e-01,
638.000000,4.904630e+01,1.190379e-01,4.551800e-02,-8.194647e-01,-1.971492e+01,4.869032e+01,6.199731e-02,-4.608878e-02,-6.731085e-03,2.046151e-01,6.751662e-02,5.887083e-01,-1.191497e-01,6.945045e-02,2.283504e-02,2.252936e-01,-9.576905e-01,-1.993009e-01,-7.063689e-02,
639.000000,4.910806e+01,7.291824e-02,3.898606e-02,-6.385254e-01,-1.962740e+01,4.928750e+01,6.154181e-02,-4.614693e-02,-6.338594e-03,1.570655e-01,1.080486e-01,6.058239e-01,-1.189233e-01,6.954910e-02,2.278224e-02,2.249542e-01,-9.485263e-01,-2.487361e-01,-2.155853e-02,
640.000000,4.916949e+01,2.678872e-02,3.277908e-02,-5.077253e-01,-1.949295e+01,4.990569e+01,6.132011e-02,-4.610677e-02,-6.079877e-03,1.042825e-01,1.613582e-01,6.311464e-01,-1.186970e-01,6.964572e-02,2.272956e-02,2.235540e-01,-9.347659e-01,-2.968425e-01,2.764040e-02,
641.000000,4.923084e+01,-1.920288e-02,2.686396e-02,-4.340759e-01,-1.929410e+01,5.055271e+01,6.134111e-02,-4.591120e-02,-5.783729e-03,4.452512e-02,2.320901e-01,6.630061e-01,-1.184710e-01,6.974031e-02,2.267701e-02,2.211119e-01,-9.165020e-01,-3.433684e-01,7.669125e-02,
642.000000,4.929232e+01,-6.491121e-02,2.133936e-02,-4.237480e-01,-1.901431e+01,5.123056e+01,6.162802e-02,-4.549163e-02,-5.237548e-03,-2.412622e-02,3.284374e-01,6.915998e-01,-1.182452e-01,6.983290e-02,2.262458e-02,2.176444e-01,-8.938139e-01,-3.881399e-01,1.254036e-01,
643.000000,4.935423e+01,-1.100657e-01,1.656050e-02,-4.812907e-01,-1.863693e+01,5.193922e+01,6.222295e-02,-4.479005e-02,-4.290398e-03,-8.865011e-02,4.216570e-01,7.302449e-01,-1.180196e-01,6.992349e-02,2.257226e-02,2.131781e-01,-8.668290e-01,-4.309338e-01,1.735243e-01,
644.000000,4.941683e+01,-1.544393e-01,1.271494e-02,-5.880271e-01,-1.819894e+01,5.270532e+01,6.300594e-02,-4.395487e-02,-3.453987e-03,-1.216994e-01,4.472051e-01,7.978201e-01,-1.177942e-01,7.001209e-02,2.252007e-02,2.077439e-01,-8.356932e-01,-4.715450e-01,2.208115e-01,
645.000000,4.948030e+01,-1.979538e-01,9.526206e-03,-7.197774e-01,-1.774507e+01,5.347014e+01,6.395198e-02,-4.307025e-02,-2.964473e-03,-1.403504e-01,4.631195e-01,7.055281e-01,-1.175691e-01,7.009873e-02,2.246800e-02,2.013760e-01,-8.005693e-01,-5.097868e-01,2.670355e-01,
646.000000,4.954480e+01,-2.405992e-01,6.529271e-03,-8.613547e-01,-1.727237e+01,5.405798e+01,6.505183e-02,-4.222843e-02,-3.107231e-03,-1.410665e-01,4.798338e-01,4.672619e-01,-1.173442e-01,7.018342e-02,2.241605e-02,1.941129e-01,-7.616382e-01,-5.454860e-01,3.119738e-01,
647.000000,4.961044e+01,-2.823949e-01,3.161051e-03,-1.000488e+00,-1.679701e+01,5.442682e+01,6.624086e-02,-4.134319e-02,-3.624115e-03,-1.380450e-01,4.678505e-01,2.806530e-01,-1.171196e-01,7.026617e-02,2.236422e-02,1.859961e-01,-7.190963e-01,-5.784842e-01,3.554127e-01,
648.000000,4.967733e+01,-3.231706e-01,-5.726584e-04,-1.142430e+00,-1.634525e+01,5.464970e+01,6.755251e-02,-4.019383e-02,-3.821318e-03,-1.464294e-01,4.349272e-01,1.677670e-01,-1.168953e-01,7.034700e-02,2.231251e-02,1.770730e-01,-6.731666e-01,-6.086310e-01,3.971381e-01,
649.000000,4.974564e+01,-3.626270e-01,-4.230288e-03,-1.298455e+00,-1.593040e+01,5.477943e+01,6.906768e-02,-3.870630e-02,-3.473821e-03,-1.658929e-01,3.949371e-01,9.231551e-02,-1.166712e-01,7.042592e-02,2.226092e-02,1.673910e-01,-6.240722e-01,-6.358002e-01,4.369587e-01,
650.000000,4.981558e+01,-4.004492e-01,-7.344739e-03,-1.475153e+00,-1.555111e+01,5.484052e+01,7.083074e-02,-3.692674e-02,-2.746269e-03,-1.872873e-01,3.643969e-01,3.032745e-02,-1.164473e-01,7.050294e-02,2.220945e-02,1.570014e-01,-5.720544e-01,-6.598774e-01,4.746886e-01,
651.000000,4.988741e+01,-4.363795e-01,-9.672587e-03,-1.670486e+00,-1.519493e+01,5.484207e+01,7.283742e-02,-3.492557e-02,-1.907727e-03,-2.031194e-01,3.484870e-01,-2.725436e-02,-1.162238e-01,7.057808e-02,2.215810e-02,1.459587e-01,-5.173707e-01,-6.807613e-01,5.101501e-01,
652.000000,4.996136e+01,-4.702044e-01,-1.114981e-02,-1.879357e+00,-1.485142e+01,5.478237e+01,7.507717e-02,-3.271711e-02,-1.046603e-03,-2.145099e-01,3.385924e-01,-9.252750e-02,-1.160005e-01,7.065135e-02,2.210687e-02,1.343197e-01,-4.602886e-01,-6.983680e-01,5.431785e-01,
653.000000,5.003768e+01,-5.017307e-01,-1.181698e-02,-2.097940e+00,-1.452018e+01,5.465300e+01,7.755332e-02,-3.033112e-02,-2.935384e-04,-2.225413e-01,3.236261e-01,-1.663446e-01,-1.157775e-01,7.072277e-02,2.205575e-02,1.221431e-01,-4.010848e-01,-7.126299e-01,5.736216e-01,
654.000000,5.011659e+01,-5.308117e-01,-1.190603e-02,-2.321557e+00,-1.421012e+01,5.445471e+01,8.028725e-02,-2.782804e-02,1.028191e-04,-2.244730e-01,2.961006e-01,-2.295689e-01,-1.155549e-01,7.079235e-02,2.200475e-02,1.094893e-01,-3.400445e-01,-7.234951e-01,6.013407e-01,
655.000000,5.019836e+01,-5.573390e-01,-1.184845e-02,-2.542164e+00,-1.393379e+01,5.421103e+01,8.325761e-02,-2.522281e-02,-5.414218e-07,-2.164189e-01,2.563043e-01,-2.565990e-01,-1.153325e-01,7.086010e-02,2.195388e-02,9.642036e-02,-2.774601e-01,-7.309284e-01,6.262103e-01,
656.000000,5.028317e+01,-5.811728e-01,-1.207581e-02,-2.748871e+00,-1.370052e+01,5.395944e+01,8.635107e-02,-2.243685e-02,-4.594935e-04,-1.966342e-01,2.101395e-01,-2.457971e-01,-1.151104e-01,7.092604e-02,2.190311e-02,8.299937e-02,-2.136296e-01,-7.349110e-01,6.481194e-01,
657.000000,5.037104e+01,-6.020740e-01,-1.279120e-02,-2.930488e+00,-1.351453e+01,5.372641e+01,8.937868e-02,-1.935194e-02,-9.663555e-04,-1.662618e-01,1.618091e-01,-2.203192e-01,-1.148886e-01,7.099018e-02,2.185247e-02,6.929035e-02,-1.488552e-01,-7.354402e-01,6.669713e-01,
658.000000,5.046182e+01,-6.197260e-01,-1.393526e-02,-3.078270e+00,-1.337722e+01,5.351595e+01,9.214564e-02,-1.589087e-02,-1.293581e-03,-1.279603e-01,1.126932e-01,-2.015458e-01,-1.146672e-01,7.105254e-02,2.180194e-02,5.535402e-02,-8.342393e-02,-7.325285e-01,6.826886e-01,
659.000000,5.055518e+01,-6.337255e-01,-1.528980e-02,-3.184782e+00,-1.328932e+01,5.331712e+01,9.445588e-02,-1.202869e-02,-1.332626e-03,-8.502928e-02,6.303991e-02,-2.030345e-01,-1.144460e-01,7.111312e-02,2.175153e-02,4.125911e-02,-1.766091e-02,-7.262031e-01,6.951965e-01,
660.000000,5.065054e+01,-6.437066e-01,-1.658070e-02,-3.247377e+00,-1.325110e+01,5.310570e+01,9.616669e-02,-7.858296e-03,-1.176862e-03,-3.993231e-02,1.332566e-02,-2.257532e-01,-1.142252e-01,7.117195e-02,2.170124e-02,2.707110e-02,4.812603e-02,-7.165126e-01,7.044476e-01,
661.000000,5.074727e+01,-6.494050e-01,-1.767392e-02,-3.264826e+00,-1.326276e+01,5.286324e+01,9.718989e-02,-3.486206e-03,-9.741923e-04,5.482954e-03,-3.656047e-02,-2.631566e-01,-1.140047e-01,7.122903e-02,2.165106e-02,1.285461e-02,1.136318e-01,-7.035179e-01,7.104066e-01,
662.000000,5.084467e+01,-6.506729e-01,-1.860743e-02,-3.237302e+00,-1.332417e+01,5.258110e+01,9.749160e-02,9.777621e-04,-8.972513e-04,4.959162e-02,-8.647648e-02,-3.028191e-01,-1.137846e-01,7.128438e-02,2.160100e-02,-1.326526e-03,1.785544e-01,-6.872927e-01,7.130512e-01,
663.000000,5.094202e+01,-6.474827e-01,-1.959141e-02,-3.167445e+00,-1.343386e+01,5.226405e+01,9.708161e-02,5.413011e-03,-1.098728e-03,8.980082e-02,-1.328335e-01,-3.310406e-01,-1.135648e-01,7.133801e-02,2.155106e-02,-1.540904e-02,2.425959e-01,-6.679283e-01,7.123782e-01,
664.000000,5.103861e+01,-6.399107e-01,-2.092154e-02,-3.060048e+00,-1.358349e+01,5.192454e+01,9.599025e-02,9.727788e-03,-1.614966e-03,1.243541e-01,-1.665852e-01,-3.453753e-01,-1.133453e-01,7.138993e-02,2.150123e-02,-2.933093e-02,3.054647e-01,-6.455293e-01,7.083998e-01,
665.000000,5.113380e+01,-6.281094e-01,-2.290507e-02,-2.920099e+00,-1.375809e+01,5.157945e+01,9.426721e-02,1.385052e-02,-2.408434e-03,1.541554e-01,-1.795676e-01,-3.433445e-01,-1.131262e-01,7.144016e-02,2.145151e-02,-4.303145e-02,3.668753e-01,-6.202122e-01,7.011417e-01,
666.000000,5.122698e+01,-6.123041e-01,-2.578936e-02,-2.750618e+00,-1.393502e+01,5.124939e+01,9.198592e-02,1.772525e-02,-3.398455e-03,1.844438e-01,-1.706316e-01,-3.133403e-01,-1.129075e-01,7.148872e-02,2.140191e-02,-5.645167e-02,4.265510e-01,-5.921074e-01,6.906463e-01,
667.000000,5.131764e+01,-5.927851e-01,-2.978208e-02,-2.550328e+00,-1.409423e+01,5.096854e+01,8.925023e-02,2.127199e-02,-4.617173e-03,2.162997e-01,-1.439533e-01,-2.437407e-01,-1.126891e-01,7.153561e-02,2.135243e-02,-6.953464e-02,4.842253e-01,-5.613575e-01,6.769713e-01,
668.000000,5.140542e+01,-5.698751e-01,-3.501175e-02,-2.318953e+00,-1.421841e+01,5.076664e+01,8.622061e-02,2.448263e-02,-5.912166e-03,2.472103e-01,-1.018151e-01,-1.493144e-01,-1.124711e-01,7.158084e-02,2.130306e-02,-8.222541e-02,5.396416e-01,-5.281152e-01,6.601875e-01,
669.000000,5.149010e+01,-5.438950e-01,-4.144070e-02,-2.059343e+00,-1.429373e+01,5.065845e+01,8.309444e-02,2.742497e-02,-6.937406e-03,2.715200e-01,-4.588215e-02,-6.619655e-02,-1.122534e-01,7.162444e-02,2.125380e-02,-9.447124e-02,5.925548e-01,-4.925435e-01,6.403797e-01,
670.000000,5.157166e+01,-5.150680e-01,-4.860403e-02,-1.781395e+00,-1.431088e+01,5.062018e+01,8.001435e-02,3.018714e-02,-7.330778e-03,2.830556e-01,1.355341e-02,-1.302215e-02,-1.120361e-01,7.166641e-02,2.120466e-02,-1.062224e-01,6.427337e-01,-4.548156e-01,6.176476e-01,
671.000000,5.165021e+01,-4.835323e-01,-5.574630e-02,-1.500585e+00,-1.427068e+01,5.061620e+01,7.709698e-02,3.285140e-02,-6.848880e-03,2.765726e-01,6.766867e-02,-1.881650e-04,-1.118192e-01,7.170676e-02,2.115563e-02,-1.174317e-01,6.899610e-01,-4.151133e-01,5.921033e-01,
672.000000,5.172595e+01,-4.493725e-01,-6.196984e-02,-1.235598e+00,-1.418127e+01,5.060541e+01,7.444267e-02,3.545159e-02,-5.480061e-03,2.506694e-01,1.086987e-01,-2.657616e-02,-1.116027e-01,7.174551e-02,2.110671e-02,-1.280542e-01,7.340307e-01,-3.736245e-01,5.638691e-01,
673.000000,5.179919e+01,-4.126901e-01,-6.659384e-02,-1.002945e+00,-1.405811e+01,5.055661e+01,7.208733e-02,3.788238e-02,-3.713841e-03,2.128221e-01,1.351464e-01,-7.413015e-02,-1.113866e-01,7.178267e-02,2.105791e-02,-1.380491e-01,7.747571e-01,-3.305459e-01,5.330824e-01,
674.000000,5.187021e+01,-3.737067e-01,-6.943693e-02,-8.114927e-01,-1.391356e+01,5.045494e+01,7.000028e-02,4.003962e-02,-1.973209e-03,1.690463e-01,1.523183e-01,-1.308412e-01,-1.111708e-01,7.181826e-02,2.100922e-02,-1.473783e-01,8.119690e-01,-2.860793e-01,4.998901e-01,
675.000000,5.193927e+01,-3.327247e-01,-7.064458e-02,-6.654782e-01,-1.375328e+01,5.029660e+01,6.814152e-02,4.187427e-02,-4.671115e-04,1.222841e-01,1.679350e-01,-1.858049e-01,-1.109555e-01,7.185228e-02,2.096065e-02,-1.560071e-01,8.455113e-01,-2.404307e-01,4.644492e-01,
676.000000,5.200656e+01,-2.900677e-01,-7.047491e-02,-5.676287e-01,-1.357435e+01,5.008995e+01,6.648105e-02,4.338979e-02,7.749292e-04,7.277576e-02,1.910695e-01,-2.250573e-01,-1.107405e-01,7.188475e-02,2.091218e-02,-1.639040e-01,8.752469e-01,-1.938105e-01,4.269259e-01,
677.000000,5.207229e+01,-2.460362e-01,-6.915404e-02,-5.213450e-01,-1.336486e+01,4.985957e+01,6.501264e-02,4.462846e-02,1.843856e-03,1.899536e-02,2.304206e-01,-2.302078e-01,-1.105260e-01,7.191568e-02,2.086383e-02,-1.710414e-01,9.010562e-01,-1.464314e-01,3.874951e-01,
678.000000,5.213666e+01,-2.008737e-01,-6.677090e-02,-5.319606e-01,-1.310591e+01,4.964865e+01,6.376425e-02,4.566228e-02,2.925006e-03,-4.131482e-02,2.906613e-01,-1.833711e-01,-1.103118e-01,7.194508e-02,2.081559e-02,-1.773950e-01,9.228383e-01,-9.850830e-02,3.463393e-01,
679.000000,5.219992e+01,-1.547453e-01,-6.319464e-02,-6.058866e-01,-1.277867e+01,4.951040e+01,6.279260e-02,4.657233e-02,4.264958e-03,-1.076428e-01,3.665859e-01,-8.443107e-02,-1.100981e-01,7.197297e-02,2.076746e-02,-1.829443e-01,9.405105e-01,-5.025686e-02,3.036481e-01,
680.000000,5.226235e+01,-1.077784e-01,-5.815958e-02,-7.435129e-01,-1.237714e+01,4.948401e+01,6.213642e-02,4.734118e-02,5.853350e-03,-1.673045e-01,4.366472e-01,3.641569e-02,-1.098848e-01,7.199936e-02,2.071944e-02,-1.876724e-01,9.540093e-01,-1.892599e-03,2.596165e-01,
681.000000,5.232428e+01,-6.019782e-02,-5.167458e-02,-9.280776e-01,-1.192021e+01,4.956590e+01,6.175603e-02,4.777263e-02,7.086664e-03,-1.976847e-01,4.722523e-01,1.236749e-01,-1.096719e-01,7.202426e-02,2.067153e-02,-1.915660e-01,9.632896e-01,4.637002e-02,2.144449e-01,
682.000000,5.238592e+01,-1.242176e-02,-4.440707e-02,-1.126266e+00,-1.144684e+01,4.970190e+01,6.156668e-02,4.769982e-02,7.295098e-03,-1.930127e-01,4.680118e-01,1.372315e-01,-1.094594e-01,7.204767e-02,2.062374e-02,-1.946159e-01,9.683257e-01,9.431858e-02,1.683374e-01,
683.000000,5.244746e+01,3.508273e-02,-3.734791e-02,-1.310564e+00,-1.098673e+01,4.982814e+01,6.154222e-02,4.726516e-02,6.741519e-03,-1.751550e-01,4.521159e-01,1.116672e-01,-1.092473e-01,7.206962e-02,2.057605e-02,-1.968162e-01,9.691105e-01,1.417436e-01,1.215013e-01,
684.000000,5.250905e+01,8.203837e-02,-3.099464e-02,-1.473888e+00,-1.054008e+01,4.994127e+01,6.167159e-02,4.660921e-02,5.939652e-03,-1.492015e-01,4.415176e-01,1.229601e-01,-1.090357e-01,7.209012e-02,2.052848e-02,-1.981648e-01,9.656558e-01,1.884395e-01,7.414605e-02,
685.000000,5.257087e+01,1.282680e-01,-2.544882e-02,-1.609533e+00,-1.009983e+01,5.009394e+01,6.200174e-02,4.582385e-02,5.131555e-03,-1.215687e-01,4.393953e-01,1.889542e-01,-1.088245e-01,7.210918e-02,2.048101e-02,-1.986634e-01,9.579922e-01,2.342053e-01,2.648205e-02,
686.000000,5.263311e+01,1.736754e-01,-2.060726e-02,-1.719280e+00,-9.657209e+00,5.031664e+01,6.249778e-02,4.497748e-02,4.588894e-03,-9.858933e-02,4.472457e-01,2.520802e-01,-1.086137e-01,7.212680e-02,2.043366e-02,-1.983171e-01,9.461681e-01,2.788459e-01,-2.128000e-02,
687.000000,5.269592e+01,2.182303e-01,-1.610023e-02,-1.811447e+00,-9.202945e+00,5.057898e+01,6.315717e-02,4.413006e-02,4.491267e-03,-8.762496e-02,4.623901e-01,2.646553e-01,-1.084034e-01,7.214300e-02,2.038641e-02,-1.971345e-01,9.302501e-01,3.221722e-01,-6.893015e-02,
688.000000,5.275951e+01,2.619650e-01,-1.138237e-02,-1.902554e+00,-8.735251e+00,5.081921e+01,6.405153e-02,4.334938e-02,5.049451e-03,-9.809506e-02,4.717234e-01,2.060361e-01,-1.081935e-01,7.215780e-02,2.033927e-02,-1.951278e-01,9.103223e-01,3.640025e-01,-1.162602e-01,
689.000000,5.282416e+01,3.049324e-01,-5.839703e-03,-2.013267e+00,-8.262096e+00,5.097947e+01,6.532584e-02,4.258464e-02,6.109264e-03,-1.257563e-01,4.736931e-01,1.102558e-01,-1.079841e-01,7.217120e-02,2.029224e-02,-1.923123e-01,8.864853e-01,4.041628e-01,-1.630644e-01,
690.000000,5.289033e+01,3.470758e-01,8.062885e-04,-2.155449e+00,-7.790008e+00,5.104198e+01,6.707588e-02,4.167438e-02,7.172212e-03,-1.591684e-01,4.700774e-01,1.537481e-02,-1.077751e-01,7.218322e-02,2.024533e-02,-1.887066e-01,8.588565e-01,4.424878e-01,-2.091406e-01,
691.000000,5.295849e+01,3.881561e-01,8.265451e-03,-2.328124e+00,-7.326015e+00,5.101098e+01,6.932785e-02,4.041677e-02,7.604954e-03,-1.837363e-01,4.553750e-01,-7.880594e-02,-1.075665e-01,7.219387e-02,2.019852e-02,-1.843325e-01,8.275681e-01,4.788207e-01,-2.542907e-01,
692.000000,5.302915e+01,4.277294e-01,1.563638e-02,-2.513050e+00,-6.888585e+00,5.087843e+01,7.208295e-02,3.863645e-02,6.945384e-03,-1.802979e-01,4.140890e-01,-1.907937e-01,-1.073584e-01,7.220315e-02,2.015181e-02,-1.792145e-01,7.927685e-01,5.130156e-01,-2.983222e-01,
693.000000,5.310276e+01,4.652723e-01,2.191293e-02,-2.676097e+00,-6.509082e+00,5.061976e+01,7.518024e-02,3.637905e-02,5.519471e-03,-1.397572e-01,3.397247e-01,-3.302444e-01,-1.071508e-01,7.221109e-02,2.010522e-02,-1.733803e-01,7.546198e-01,5.449362e-01,-3.410485e-01,
694.000000,5.317954e+01,5.004039e-01,2.671220e-02,-2.785284e+00,-6.213484e+00,5.022347e+01,7.837342e-02,3.385321e-02,4.138564e-03,-7.646343e-02,2.512756e-01,-4.556290e-01,-1.069436e-01,7.221768e-02,2.005873e-02,-1.668600e-01,7.132973e-01,5.744571e-01,-3.822894e-01,
695.000000,5.325948e+01,5.329144e-01,3.030483e-02,-2.828081e+00,-6.002722e+00,4.972825e+01,8.149493e-02,3.112543e-02,3.069105e-03,-9.914335e-03,1.735127e-01,-5.239762e-01,-1.067369e-01,7.222295e-02,2.001235e-02,-1.596863e-01,6.689889e-01,6.014642e-01,-4.218725e-01,
696.000000,5.334248e+01,5.625609e-01,3.287261e-02,-2.806985e+00,-5.861525e+00,4.918981e+01,8.446411e-02,2.811641e-02,2.079505e-03,5.344951e-02,1.063110e-01,-5.576501e-01,-1.065307e-01,7.222691e-02,1.996608e-02,-1.518942e-01,6.218939e-01,6.258550e-01,-4.596335e-01,
697.000000,5.342832e+01,5.890217e-01,3.438134e-02,-2.722832e+00,-5.789232e+00,4.860969e+01,8.717123e-02,2.473528e-02,8.734886e-04,1.138975e-01,3.802506e-02,-6.077573e-01,-1.063249e-01,7.222956e-02,1.991992e-02,-1.435208e-01,5.722225e-01,6.475389e-01,-4.954169e-01,
698.000000,5.351670e+01,6.118930e-01,3.448826e-02,-2.578819e+00,-5.784287e+00,4.797192e+01,8.952711e-02,2.093293e-02,-7.441530e-04,1.744912e-01,-2.748266e-02,-6.696120e-01,-1.061196e-01,7.223091e-02,1.987386e-02,-1.346052e-01,5.201942e-01,6.664373e-01,-5.290766e-01,
699.000000,5.360725e+01,6.307560e-01,3.274668e-02,-2.374693e+00,-5.837001e+00,4.727470e+01,9.149566e-02,1.672759e-02,-2.818634e-03,2.333015e-01,-7.326140e-02,-7.213641e-01,-1.059148e-01,7.223098e-02,1.982791e-02,-1.251884e-01,4.660372e-01,6.824843e-01,-5.604763e-01,
700.000000,5.369954e+01,6.452543e-01,2.879508e-02,-2.114432e+00,-5.926342e+00,4.653063e+01,9.301698e-02,1.222936e-02,-5.097374e-03,2.857911e-01,-1.031008e-01,-7.657761e-01,-1.057104e-01,7.222978e-02,1.978206e-02,-1.153128e-01,4.099872e-01,6.956263e-01,-5.894904e-01,
701.000000,5.379314e+01,6.551885e-01,2.265663e-02,-1.807072e+00,-6.041104e+00,4.574992e+01,9.410260e-02,7.641227e-03,-7.090739e-03,3.265015e-01,-1.259819e-01,-7.916411e-01,-1.055065e-01,7.222732e-02,1.973632e-02,-1.050225e-01,3.522863e-01,7.058223e-01,-6.160039e-01,
702.000000,5.388765e+01,6.606244e-01,1.504869e-02,-1.471908e+00,-6.164015e+00,4.494972e+01,9.486606e-02,3.299560e-03,-7.836820e-03,3.373281e-01,-1.109105e-01,-8.078410e-01,-1.053031e-01,7.222361e-02,1.969069e-02,-9.436244e-02,2.931820e-01,7.130443e-01,-6.399134e-01,
703.000000,5.398279e+01,6.619113e-01,7.537586e-03,-1.144593e+00,-6.247816e+00,4.415333e+01,9.539204e-02,-6.484738e-04,-6.860839e-03,3.103955e-01,-4.798324e-02,-7.729772e-01,-1.051002e-01,7.221867e-02,1.964516e-02,-8.337881e-02,2.329262e-01,7.172767e-01,-6.611269e-01,
704.000000,5.407829e+01,6.593089e-01,1.389041e-03,-8.533126e-01,-6.267737e+00,4.341476e+01,9.551395e-02,-4.545834e-03,-5.374322e-03,2.697578e-01,8.076748e-03,-7.086866e-01,-1.048978e-01,7.221249e-02,1.959974e-02,-7.211851e-02,1.717738e-01,7.185166e-01,-6.795645e-01,
705.000000,5.417364e+01,6.528099e-01,-3.201365e-03,-6.082476e-01,-6.225617e+00,4.273443e+01,9.508631e-02,-8.469959e-03,-3.849728e-03,2.195123e-01,7.972173e-02,-6.511649e-01,-1.046958e-01,7.220509e-02,1.955442e-02,-6.062908e-02,1.099818e-01,7.167735e-01,-6.951584e-01,
706.000000,5.426827e+01,6.423393e-01,-6.415568e-03,-4.153186e-01,-6.106009e+00,4.211307e+01,9.409512e-02,-1.248274e-02,-2.645091e-03,1.662750e-01,1.594536e-01,-5.918642e-01,-1.044944e-01,7.219649e-02,1.950920e-02,-4.895843e-02,4.780821e-02,7.120694e-01,-7.078530e-01,
707.000000,5.436166e+01,6.278374e-01,-8.608179e-03,-2.747720e-01,-5.910440e+00,4.155067e+01,9.258324e-02,-1.652275e-02,-1.798364e-03,1.153622e-01,2.300182e-01,-5.328824e-01,-1.042934e-01,7.218669e-02,1.946410e-02,-3.715470e-02,-1.448906e-02,7.044386e-01,-7.176059e-01,
